Solute,Solvent,Temperature,LogS
C=CC(=O)NC(C)(C)C,CCO,291,-1.5336690168873788
C=CC(=O)NC(C)(C)C,CCO,294,-1.444950729163727
C=CC(=O)NC(C)(C)C,CCO,297,-1.387034240655771
C=CC(=O)NC(C)(C)C,CCO,300,-1.3177649067872206
C=CC(=O)NC(C)(C)C,CCO,304,-1.234634785683637
C=CC(=O)NC(C)(C)C,CCO,307,-1.179487576595929
C=CC(=O)NC(C)(C)C,CCO,310,-1.1085650681770576
C=CC(=O)NC(C)(C)C,CCO,313,-1.0581316804294996
C=CC(=O)NC(C)(C)C,CCO,316,-1.0008014328371122
C=CC(=O)NC(C)(C)C,CCO,319,-0.9480672415548058
C=CC(=O)NC(C)(C)C,CCO,324,-0.8449069198952113
C=CC(=O)NC(C)(C)C,CCO,330,-0.7328578425675628
C=CC(=O)NC(C)(C)C,CCO,335,-0.6356933429076246
C=CC(=O)NC(C)(C)C,CCOC(C)=O,287,-0.8103501477124478
C=CC(=O)NC(C)(C)C,CCOC(C)=O,290,-0.7978172682334402
C=CC(=O)NC(C)(C)C,CCOC(C)=O,293,-0.7708461748083937
C=CC(=O)NC(C)(C)C,CCOC(C)=O,296,-0.7424803431501182
C=CC(=O)NC(C)(C)C,CCOC(C)=O,299,-0.7211419157471005
C=CC(=O)NC(C)(C)C,CCOC(C)=O,302,-0.6871190068944198
C=CC(=O)NC(C)(C)C,CCOC(C)=O,305,-0.6466462179095951
C=CC(=O)NC(C)(C)C,CCOC(C)=O,310,-0.5930922068099749
C=CC(=O)NC(C)(C)C,CCOC(C)=O,315,-0.5430869718985093
C=CC(=O)NC(C)(C)C,CCOC(C)=O,320,-0.4924846452340297
C=CC(=O)NC(C)(C)C,CCOC(C)=O,325,-0.4505927288697154
C=CC(=O)NC(C)(C)C,CCOC(C)=O,330,-0.4042463305649647
C=CC(=O)NC(C)(C)C,CCOC(C)=O,335,-0.3630354173832973
C=CC(=O)NC(C)(C)C,CCOC(C)=O,340,-0.3155098993218777
C=CC(=O)NC(C)(C)C,CN(C)C=O,288,-0.5682844932820346
C=CC(=O)NC(C)(C)C,CN(C)C=O,293,-0.5127174210917633
C=CC(=O)NC(C)(C)C,CN(C)C=O,298,-0.4367137945867503
C=CC(=O)NC(C)(C)C,CN(C)C=O,303,-0.3676845697758598
C=CC(=O)NC(C)(C)C,CN(C)C=O,308,-0.2873011203184566
C=CC(=O)NC(C)(C)C,CN(C)C=O,313,-0.2293324828006512
C=CC(=O)NC(C)(C)C,CN(C)C=O,318,-0.1740867620366235
C=CC(=O)NC(C)(C)C,CN(C)C=O,323,-0.1223058174576311
C=CC(=O)NC(C)(C)C,CN(C)C=O,328,-0.051357538847476
C=CC(=O)NC(C)(C)C,CN(C)C=O,333,0.0166695553561766
C=CC(=O)NC(C)(C)C,CN(C)C=O,338,0.0879506925803159
C=CC(=O)NC(C)(C)C,CN(C)C=O,343,0.1610240411282935
C=CC(=O)NC(C)(C)C,CN(C)C=O,348,0.2285711164111935
C=CC(=O)NC(C)(C)C,CN(C)C=O,353,0.3056897838038376
C=CC(=O)NC(C)(C)C,O,294,-1.304779192769001
C=CC(=O)NC(C)(C)C,O,298,-1.2596624820156666
C=CC(=O)NC(C)(C)C,O,303,-1.2133794103846496
C=CC(=O)NC(C)(C)C,O,308,-1.1722286540339302
C=CC(=O)NC(C)(C)C,O,313,-1.1261270972458886
C=CC(=O)NC(C)(C)C,O,318,-1.0760657548119434
C=CC(=O)NC(C)(C)C,O,323,-1.025080360557414
C=CC(=O)NC(C)(C)C,O,328,-0.9797232609635486
C=CC(=O)NC(C)(C)C,O,333,-0.930555340672945
C=CC(=O)NC(C)(C)C,O,338,-0.8843145976906231
C=CC(=O)NC(C)(C)C,O,343,-0.838725902638196
C=CC(=O)NC(C)(C)C,O,348,-0.794382516759315
C=CC(=O)NC(C)(C)C,O,353,-0.7392748537878956
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,283,-3.606073666551868
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,288,-3.3561267379797246
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,293,-3.143544555954026
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,298,-2.8929941648523267
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,303,-2.6793412671795926
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,308,-2.4870731275597846
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,313,-2.2909829680690272
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,318,-2.1092587648744203
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,323,-1.9534164079831111
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1CCCCC1,328,-1.799236975669795
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,288,-2.9090157971311204
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,293,-2.7061568404157175
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,298,-2.4951650249486796
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,303,-2.3062119635980527
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,308,-2.119731511741461
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,313,-1.9497920633363108
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,318,-1.799964093326294
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,323,-1.6552414120973615
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C1COCCO1,328,-1.51952976256628
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,283,-3.221960416990731
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,288,-3.0022665700280085
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,293,-2.759063114174598
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,298,-2.5361112945719073
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,303,-2.303156239595183
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,308,-2.089440038980641
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,313,-1.8896769319287452
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,318,-1.7055807627311967
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,323,-1.5355341371859803
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC#N,328,-1.3668846462588846
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,283,-1.0640286730739514
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,288,-1.0213770054733078
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,293,-0.9659998380908638
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,298,-0.90520481324724
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,303,-0.8422011700550273
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,308,-0.7751966202819781
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,313,-0.7082377046470493
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,318,-0.6435277112022828
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,323,-0.5734524355447516
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)=O,328,-0.5023236953137346
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,283,-1.6005532667879845
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,288,-1.5359821423077409
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,293,-1.4575117440561531
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,298,-1.3718004853757957
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,303,-1.2839120747720023
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,308,-1.197153662723179
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,313,-1.1123739693671455
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,318,-1.0300925588568164
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,323,-0.9501465732595572
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,328,-0.8657465779719565
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,283,-2.55925778549253
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,288,-2.358556027897147
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,293,-2.1350466268171755
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,298,-1.9403330606578275
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,303,-1.7775271050747004
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,308,-1.6205758222458144
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,313,-1.4690645189763072
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,318,-1.3255441279295996
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,323,-1.1944676303811452
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)O,328,-1.0766211326025896
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,283,-1.4028892072044554
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,288,-1.3549771233432748
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,293,-1.292241965682368
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,298,-1.2244417582121427
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,303,-1.1550198889523706
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,308,-1.0812915209001814
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,313,-1.0070542419065107
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,318,-0.9337759063646678
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,323,-0.8525533484666961
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCCO,328,-0.7761047523239883
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,283,-1.268513769429557
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,288,-1.2054493757628608
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,293,-1.139686119902052
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,298,-1.0659704925888305
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,303,-0.9952041703808312
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,308,-0.9216092794116708
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,313,-0.850156578117638
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,318,-0.7737174524034645
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,325,-0.6905313623205565
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCCO,328,-0.6170359784785726
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,283,-0.9036620018366742
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,288,-0.8637518842381741
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,293,-0.8152751831930805
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,298,-0.7585683552891844
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,303,-0.6974855560799451
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,308,-0.6343270603384198
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,313,-0.5694329328725276
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,318,-0.5012945109983185
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,323,-0.4289597357969185
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCO,328,-0.3612483512482996
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,283,-1.9596793214646016
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,288,-1.836170634303374
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,293,-1.6940697873099018
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,298,-1.5751673931405477
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,303,-1.4682898371136086
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,308,-1.3653570681960918
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,313,-1.268143806525567
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,318,-1.178039271483072
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,323,-1.090001239504315
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,328,-0.999505653303629
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,283,-0.6403328839353749
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,288,-0.5908628336792404
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,293,-0.5389678537051884
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,298,-0.4718025905568146
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,303,-0.4013204119826537
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,308,-0.3297794845293443
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,313,-0.2617792852438086
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,318,-0.1930432442420446
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,323,-0.1155708786573137
C=CC(=O)NC(C)(C)CS(=O)(=O)O,CO,328,-0.0433470807144315
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,283,-0.4767448023515579
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,288,-0.4534471715499952
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,293,-0.4228482575766552
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,298,-0.3808901762248353
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,303,-0.3373022486179732
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,308,-0.292735109323858
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,313,-0.2437777705186561
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,318,-0.1879073367073507
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,323,-0.1325882252383991
C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,328,-0.0727327659538594
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,285,-0.9370106071356092
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,291,-0.8214793099057668
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,295,-0.7668054607449087
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,298,-0.7060939931219798
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,302,-0.6425028844603764
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,305,-0.5843964428160136
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,308,-0.5306531660985914
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,313,-0.4624612224372488
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,317,-0.3979613661782225
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,320,-0.3421272962226352
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,324,-0.2796262186612462
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,328,-0.2203507799641023
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,332,-0.1576019706302456
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,334,-0.1194471070710773
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,338,-0.0651626330375217
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,340,-0.023319220215369
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,344,0.0230691032195943
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,346,0.066735695224871
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CC#N,349,0.1043915348473473
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,295,-0.3675679218514968
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,298,-0.3461090485307331
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,302,-0.3048341638741111
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,309,-0.2287390888154166
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,313,-0.1912887228814288
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,319,-0.1346685103442451
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,326,-0.054836677911881
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,331,-0.0040659455509949
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,335,0.031720229928371
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,340,0.0798298211936216
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,344,0.1307947907107256
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CCO,348,0.1626973658224537
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,294,-0.4558023986310278
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,299,-0.3981768960014389
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,303,-0.3362513908336581
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,308,-0.2711031808133363
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,312,-0.2213692634651993
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,318,-0.146475351352722
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,321,-0.1103895150267287
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,325,-0.0679531497055378
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,327,-0.0336370023010437
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,CO,329,-0.0138705653103709
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,287,-2.2452631905652294
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,292,-2.122800812902234
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,296,-2.073489210522371
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,302,-1.9701923111783164
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,308,-1.8573057571175569
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,312,-1.7566063971408028
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,316,-1.6948668785748346
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,319,-1.623870518274969
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,324,-1.5639249634565493
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,328,-1.4990518725009794
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,331,-1.411243670257054
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,335,-1.338896048504247
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,338,-1.277128631794023
C=CC(=O)Nc1cc(F)c(Br)c(F)c1,Cc1ccccc1,342,-1.2115253652705693
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,273,-3.1881325849285616
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,278,-3.125096764831609
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,283,-3.0637627465615447
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,288,-3.0024862029714408
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,293,-2.942369925902672
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,298,-2.884077489766619
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,303,-2.82620358138126
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,308,-2.76650833231022
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,313,-2.709339245442569
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,C1CCOC1,318,-2.6501431085142837
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,273,-2.681138234582908
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,278,-2.5924194995696412
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,283,-2.502251702980412
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,288,-2.414467984442583
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,293,-2.3283839560344832
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,298,-2.2439633328435216
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,303,-2.1597462537845673
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,308,-2.077607521662345
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,313,-1.9968377918286573
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)=O,318,-1.9173446778299812
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,273,-3.0195589916540055
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,278,-2.837746177366106
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,283,-2.662894662619349
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,288,-2.492957851197541
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,293,-2.329118907080031
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,298,-2.1713733954028984
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,303,-2.0192216276101447
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,308,-1.8700653593205827
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,313,-1.7297565377432589
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CC(C)O,318,-1.5916686621649194
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,273,-2.7181597251897767
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,278,-2.627442273898455
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,283,-2.5363797289129435
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,288,-2.439036307027616
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,293,-2.3474977948414137
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,298,-2.263942776574573
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,303,-2.180178447226908
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,308,-2.1041422500678553
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,313,-2.029588654963334
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCCO,318,-1.9611453092342064
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,273,-2.72488918952275
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,278,-2.6547604022728217
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,283,-2.5858587763884016
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,288,-2.5172969660694164
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,293,-2.448803769809372
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,298,-2.384639585160397
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,303,-2.319645799530943
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,308,-2.249302341568873
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,313,-2.185077477177159
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,CCCO,318,-2.1207287440862577
