Solute,Solvent,Temperature,LogS
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,283,-1.2438911792697749
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,286,-1.1965658202857163
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,288,-1.153464478055916
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,291,-1.1109690053549544
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,293,-1.0682450618809611
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,296,-1.0272387549702962
<<<<<<< HEAD
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,298,-0.9877881819768631
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,301,-0.9491734444537624
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,303,-0.9112940746170405
=======
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,298,-0.9877881819768632
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,301,-0.9491734444537624
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,303,-0.9112940746170404
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,306,-0.8768255184587577
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,308,-0.8392080167871167
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,311,-0.8035038261311596
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,313,-0.7700912991255247
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,316,-0.7316247720231744
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC#N,318,-0.6955596794147019
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,278,-0.7265819735571473
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,281,-0.6973392553730081
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,283,-0.6695747521672608
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,286,-0.6384391953503852
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,288,-0.6050161110068688
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,291,-0.5771055704700055
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,293,-0.5462646111274486
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,296,-0.5186505426635146
<<<<<<< HEAD
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,298,-0.49124146134786395
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,301,-0.46702310287063775
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,303,-0.4426436754093706
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,306,-0.42096257009352384
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,308,-0.39700066980569765
=======
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,298,-0.4912414613478639
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,301,-0.4670231028706377
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,303,-0.4426436754093706
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,306,-0.4209625700935238
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,308,-0.3970006698056976
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,311,-0.3757029029107036
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,313,-0.3543966410644158
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,316,-0.332160323029251
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)=O,318,-0.3110659265743056
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,278,-1.025691838062743
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,281,-0.9925050870515878
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,283,-0.9561040496133414
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,286,-0.919137982576343
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,288,-0.8869555400872678
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,291,-0.8498567837864852
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,293,-0.8155590909475244
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,296,-0.7812272980719654
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,298,-0.7474004569818498
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,301,-0.7133031760098992
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,303,-0.6827078063984585
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,306,-0.6528066814189215
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,308,-0.6252582878954416
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,311,-0.5986501032008829
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,313,-0.5716833411217435
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,316,-0.5437612555990492
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CC(C)O,318,-0.513923101662449
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,278,-0.8303406116365984
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,281,-0.8061427633689903
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,283,-0.778431864617587
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,286,-0.7490244968783507
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,288,-0.7216265030503247
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,291,-0.6959912793854047
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,293,-0.6648533430563884
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,296,-0.6386173343050136
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,298,-0.6138172201366247
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,301,-0.5886600860511808
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,303,-0.567083156659547
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,306,-0.5440193288926028
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,308,-0.5236420214353855
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,311,-0.5013318269321015
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,313,-0.4823415396163872
<<<<<<< HEAD
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,316,-0.46210609342734243
=======
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,316,-0.4621060934273424
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCCO,318,-0.4412281549468812
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,278,-0.7742273619926802
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,281,-0.7514421590311974
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,283,-0.7261452048378563
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,286,-0.7050341304466594
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,288,-0.6816344488699437
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,291,-0.6608866024774391
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,293,-0.6386622469452156
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,296,-0.6150060774183754
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,298,-0.5915705451501504
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,301,-0.5698910377958716
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,303,-0.5455121030697572
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,306,-0.5206591118301048
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,308,-0.4985489002045912
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,311,-0.4788364251205538
<<<<<<< HEAD
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,313,-0.45993214886374084
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,316,-0.4397403150913754
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,318,-0.42116218130217464
=======
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,313,-0.4599321488637408
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,316,-0.4397403150913754
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCCO,318,-0.4211621813021746
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,278,-0.8843437759674441
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,281,-0.851671555432221
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,283,-0.8145714099354935
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,286,-0.7720131263655048
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,288,-0.7355720273630951
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,291,-0.6963474522324778
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,293,-0.6602273317725955
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,296,-0.6267497269381356
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,298,-0.5964251795767881
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,301,-0.565517041998156
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,303,-0.5330422651929235
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,306,-0.5041696818430095
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,308,-0.4724482064772265
<<<<<<< HEAD
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,311,-0.44427466281127004
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,313,-0.41588349494507204
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,316,-0.3865570133421742
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,318,-0.3549697691272845
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,278,-1.0888604880742465
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,281,-1.0319655470778255
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,283,-0.9671103969394116
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,286,-0.9163612829906609
=======
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,311,-0.44427466281127
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,313,-0.415883494945072
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,316,-0.3865570133421742
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCO,318,-0.3549697691272845
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,278,-1.0888604880742463
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,281,-1.0319655470778255
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,283,-0.9671103969394116
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,286,-0.9163612829906608
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,288,-0.8633228803469889
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,291,-0.8045729899946279
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,293,-0.7474201610163869
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,296,-0.6893915526053269
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,298,-0.6351039809208028
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,301,-0.5878493594650691
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,303,-0.5338452392355524
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,306,-0.4878795129557734
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,308,-0.4441755456173864
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,311,-0.4040850873026983
<<<<<<< HEAD
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,313,-0.35514282277746834
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,316,-0.3078695770945333
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,318,-0.26357057394726086
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,278,-0.40021515989964723
=======
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,313,-0.3551428227774683
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,316,-0.3078695770945333
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,318,-0.2635705739472608
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,278,-0.4002151598996472
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,281,-0.390841759466528
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,283,-0.3810249097007039
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,286,-0.3701273391056298
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,288,-0.3592769004284388
<<<<<<< HEAD
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,291,-0.35003586739082954
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,293,-0.34131115668158263
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,296,-0.33210983507475506
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,298,-0.32272728081671737
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,301,-0.31326610709829855
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,303,-0.3043084199824261
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,306,-0.29510952324947914
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,308,-0.2873254682543433
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,311,-0.2784324065824453
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,313,-0.269476332493425
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,316,-0.26119436563302645
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,318,-0.2530498513468081
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,273,-0.9463311152656255
=======
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,291,-0.3500358673908295
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,293,-0.3413111566815826
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,296,-0.332109835074755
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,298,-0.3227272808167173
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,301,-0.3132661070982985
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,303,-0.3043084199824261
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,306,-0.2951095232494791
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,308,-0.2873254682543433
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,311,-0.2784324065824453
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,313,-0.269476332493425
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,316,-0.2611943656330264
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,Cc1ccccc1,318,-0.2530498513468081
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,273,-0.9463311152656256
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,278,-0.9029952862926288
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,283,-0.7914045543332797
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,288,-0.7042827348256576
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,293,-0.6375160424153788
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,298,-0.5676670762449689
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,303,-0.4905410950350148
<<<<<<< HEAD
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,308,-0.41706667323517355
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,313,-0.34759555542538395
=======
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,308,-0.4170666732351735
CC(C)(C)NSc1nc2ccccc2s1,CC(C)O,313,-0.3475955554253839
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,273,-0.7057361066205147
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,278,-0.6504919852766933
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,283,-0.5832570722785243
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,288,-0.513038416071807
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,293,-0.4505340102820078
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,298,-0.3906379001162527
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,303,-0.3195698977007154
<<<<<<< HEAD
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,308,-0.24993827165726473
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,313,-0.18629055420538643
=======
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,308,-0.2499382716572647
CC(C)(C)NSc1nc2ccccc2s1,CCCCO,313,-0.1862905542053864
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)NSc1nc2ccccc2s1,CCO,273,-0.7786725828098756
CC(C)(C)NSc1nc2ccccc2s1,CCO,278,-0.7138153616390712
CC(C)(C)NSc1nc2ccccc2s1,CCO,283,-0.637587984305054
CC(C)(C)NSc1nc2ccccc2s1,CCO,288,-0.5678600982035074
CC(C)(C)NSc1nc2ccccc2s1,CCO,293,-0.4694363501872556
CC(C)(C)NSc1nc2ccccc2s1,CCO,298,-0.3955557787094295
<<<<<<< HEAD
CC(C)(C)NSc1nc2ccccc2s1,CCO,303,-0.32681654340928507
CC(C)(C)NSc1nc2ccccc2s1,CCO,308,-0.23672696148516634
CC(C)(C)NSc1nc2ccccc2s1,CCO,313,-0.15352972147505506
=======
CC(C)(C)NSc1nc2ccccc2s1,CCO,303,-0.326816543409285
CC(C)(C)NSc1nc2ccccc2s1,CCO,308,-0.2367269614851663
CC(C)(C)NSc1nc2ccccc2s1,CCO,313,-0.153529721475055
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
CC(C)(C)NSc1nc2ccccc2s1,CO,273,-0.8258052174901852
CC(C)(C)NSc1nc2ccccc2s1,CO,278,-0.7504927188772728
CC(C)(C)NSc1nc2ccccc2s1,CO,283,-0.681277292065383
CC(C)(C)NSc1nc2ccccc2s1,CO,288,-0.608915031565589
CC(C)(C)NSc1nc2ccccc2s1,CO,293,-0.5176453442877225
CC(C)(C)NSc1nc2ccccc2s1,CO,298,-0.439869484508333
CC(C)(C)NSc1nc2ccccc2s1,CO,303,-0.3623141140921269
<<<<<<< HEAD
CC(C)(C)NSc1nc2ccccc2s1,CO,308,-0.27491911446565026
CC(C)(C)NSc1nc2ccccc2s1,CO,313,-0.19314155095510088
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,273,-0.5811045382223248
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,278,-0.46931168141257923
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,283,-0.39651488332235196
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,288,-0.30980018696789763
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,293,-0.24469352532440433
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,298,-0.18930735025031076
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,303,-0.1068614677452227
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,308,-0.024916120337969673
CC(C)(C)NSc1nc2ccccc2s1,Cc1ccccc1,313,0.05044657150313863
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC#N,283,-0.6611463672838259
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC#N,293,-0.5003103044359298
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC#N,303,-0.3329906182733887
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC#N,313,-0.15400874696743885
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC#N,323,-0.006044603591148984
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)=O,283,-0.2004319337127625
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)=O,293,-0.08810971051577252
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)=O,303,0.0025668567391279058
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)=O,313,0.10562652567902323
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)=O,323,0.22552832998104075
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)CO,283,-0.10379005712093066
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)CO,293,0.008483884292773703
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)CO,303,0.10903185091412987
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)CO,313,0.18090072276561667
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)CO,323,0.24138801261178588
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)O,283,0.10965958846997056
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)O,293,0.17419615784614684
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)O,303,0.2377430205794102
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)O,313,0.3320547099060687
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CC(C)O,323,0.41791537763921005
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)=O,283,-0.3773137726358163
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)=O,293,-0.2261164778895003
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)=O,303,-0.12119425028577484
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)=O,313,0.002116236488650688
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCC(C)=O,323,0.12783557928598138
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCCO,283,-0.008852350978539177
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCCO,293,0.051272061393549874
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCCO,303,0.13219114498343743
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCCO,313,0.20255908188442628
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCCO,323,0.2729719424905996
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCO,283,0.10585339242672777
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCO,293,0.16232833516957043
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCO,303,0.24107309104122282
CC(C)(C)OC(=O)N1CCCC1C(=O)O,CCCO,313,0.32061611678751856
=======
CC(C)(C)NSc1nc2ccccc2s1,CO,308,-0.2749191144656502
CC(C)(C)NSc1nc2ccccc2s1,CO,313,-0.1931415509551008
