Solute,Solvent,Num_Temps,Temp_Min,Temp_Max,R2_Known_Pred_vs_Exp,RMSE_Known,R2_Synthetic_vs_Apelblat,RMSE_Synthetic,Num_Synthetic_Temps,Holdout_Applicable,R2_Holdout_Interp_Pred_vs_Exp,R2_Holdout_Interp_Pred_vs_Apelblat,R2_Holdout_Extrap_Pred_vs_Exp,R2_Holdout_Extrap_Pred_vs_Apelblat,Exp_R2,Pred_R2,Shape_Correlation,Trend_Score,Category
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,11,293,343,-0.6597540688570591,0.21331830240891306,0.896937863731935,0.1099894515590122,4,True,-9.695249588901909,-9.500165551691078,0.7408498571982807,0.6950298832699562,0.9991829457557578,0.968648940137258,0.9977034356733324,0.6623518342816985,Poor
O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,ClCCl,5,288,308,-9.687057706021772,0.5178912135768637,-0.5082334910731399,0.4889118906338562,4,False,,,,,0.9995191111816011,0.9982566830492039,0.9995871196801094,0.39956876054586266,Poor
O=P(O)(CO)c1ccccc1,CCOCC,5,293,305,-66.22041216473836,0.9581484680417841,-5.889974582566886,0.9530777248717002,5,False,,,,,0.9999597816971291,0.965989157005953,0.9999736470507529,0.39319256081134124,Poor
O=P(O)(CO)c1ccccc1,CCOCCO,9,293,333,-65.73382232630743,0.8663689643295357,-14.870408258157278,0.9091379393449066,4,True,-429.5665117481241,-416.94940600277437,-29.305550513128512,-27.786969654805805,0.9997095783855235,0.9887380571819061,0.9989003155013331,0.39752767453664783,Poor
O=P(O)(CO)c1ccccc1,ClCCl,5,293,305,-15.328124333333562,0.6509722993881858,-0.8085553059358759,0.6754869681659674,5,False,,,,,0.9997212608488251,0.9702161333083467,0.9998732551259327,0.3940178776868559,Poor
O=P(O)(CO)c1ccccc1,c1ccccc1,9,293,333,0.30995870391679103,0.15946530073600776,0.9072776641251816,0.12534613680785153,4,True,-6.073860898542652,-4.3423386456985895,0.7887869329475541,0.8172864140393992,0.9992969069893696,0.9962812864167049,0.9989368103877169,0.7642145297734761,Moderate
O=P(O)(O)c1ccccc1,CCCCCCCCO,12,278,333,-0.47372700813513324,0.14386757837163783,0.5342864183956813,0.1661769477947695,4,True,-4.686676023217117,-4.874226832210527,0.24156949266605243,0.16428966674029433,0.9994937608222701,0.9975719855375843,0.9980289582330764,0.5594061142728365,Poor
O=P(O)(O)c1ccccc1,CCCCCCCO,12,278,333,-0.09357212910545099,0.10858397484950717,0.6438411809325981,0.12677338929076204,4,True,-1.960072781198042,-1.8458839393935849,0.2968149316085632,0.2840001583638031,0.999805631585491,0.9979341821011667,0.9993028164633833,0.5925997539926894,Poor
O=P(O)(O)c1ccccc1,CCCCCCO,12,278,333,0.16456919982096496,0.0916037588812052,0.7415603636851984,0.1046413136227724,4,True,-0.4769204732756642,-0.2910146872755599,0.3970051636383767,0.3619937684874974,0.9993568965403948,0.9982004008673004,0.9983185865804967,0.6711426665414084,Poor
O=P(O)(O)c1ccccc1,CCCCOCCO,12,278,333,-3.729491282694493,0.15789089748024593,-0.6196785509757614,0.1864698987122422,4,True,-17.09453354238248,-16.23356351500088,-1.7470477438467107,-1.6581668577835957,0.9994907147033618,0.9907567775845495,0.998070757593782,0.3977655070356663,Poor
O=P(O)(O)c1ccccc1,CCCOCCO,12,278,333,-17.87339270610815,0.2641002439046405,-4.589924255626675,0.29184289118028167,4,True,-89.8381363814211,-82.56344503607629,-8.23362671719567,-8.531387109099013,0.9991042841310361,0.9912115838645962,0.999246222983274,0.3980915613695741,Poor
O=P(O)(O)c1ccccc1,CCOCCO,12,278,333,-43.3712425338711,0.31368223236270343,-12.801334361814114,0.3535314899216086,4,True,-187.6706278891978,-198.8349590923955,-20.799404774566412,-21.767892838073692,0.9995092453857879,0.9924635743278061,0.9974640843708098,0.3979855317397232,Poor
O=P(O)(O)c1ccccc1,COCCO,12,278,333,-9.621943986126178,0.13641393870978213,-4.519231582775899,0.19815991108699843,4,True,-16.75025196761436,-19.2245158553562,-8.308454520676397,-6.909734888226167,0.9985805320357184,0.9972053990884584,0.9969711453876765,0.398835308895227,Poor
O=P(O)(c1ccccc1)c1ccccc1,CC(=O)O,6,293,343,-0.17421933262550904,0.24452915509795303,0.16228536661828008,0.29228601789117115,9,False,,,,,0.9996395251874136,0.9665089953352165,0.9942218835826612,0.44083178576905957,Poor
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,16,288,363,0.3758321177430054,0.18903815664037435,0.4794058947769554,0.3376153233941603,4,True,0.17661692521815198,0.13428018529657493,0.46120017576342154,0.4350725378682455,0.999833819869314,0.9549819846440972,0.98296543408933,0.6441608875026736,Poor
O=P(O)(c1ccccc1)c1ccccc1,c1ccccc1,6,293,343,0.8146854921702975,0.14425591383160502,0.7537113509364656,0.23545444743728533,9,False,,,,,0.9999243384100361,0.9838185338210277,0.9971207267033364,0.8667069050369017,Good
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,CCCOCC(C)O,11,293,343,-2.1530262178788075,0.5417112801130147,0.29693103325223547,0.5276548256889991,4,True,-12.77923741852295,-13.209633230548219,-0.08348454559464225,-0.07962775609047124,0.9999682998946923,0.966639980398293,0.9962686073559428,0.48166102752651785,Poor
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,11,293,343,0.3220686621057539,0.1952878959720747,0.8446206638605602,0.19289152789869707,4,True,-2.1618102761842497,-2.4057379650876345,0.8293717266202707,0.8256728345594331,0.9996963365095318,0.9745049556518073,0.9964787404076091,0.7442035370017774,Moderate
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,11,293,343,0.5180192174953235,0.2414056401369788,0.6832498512504226,0.40347918152626294,4,True,-0.4110724387799767,-0.30994689318363644,0.7191801832392116,0.704754791060058,0.9997294756872852,0.9720229071202913,0.9961875532391156,0.7540228126956052,Moderate
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)OC(C)=O,11,293,343,-6.16647672909247,0.7003471303644929,-0.4444238974112791,0.6469139164310964,4,True,-28.60631017887128,-31.97912237371392,-1.475184348253845,-1.4896006224239486,0.9995882112289893,0.9793094515653485,0.9947097758154082,0.3948038454761514,Poor
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,ClCCl,6,283,308,-26.10632080417746,0.637533371255411,-3.7093880292784576,0.6175792262587066,4,False,,,,,0.9812134945937749,0.9946965988194207,0.9999999993847257,0.3989393196408293,Poor
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,c1ccccc1,11,293,343,-9.4171002203144,0.662643029637364,-1.8595129541901647,0.7208380220741205,4,True,-52.54999528558609,-44.02584756231735,-3.6591346065285766,-3.6688345137513103,0.9995650414588959,0.9826315190292206,0.9991992620634256,0.3963661562185292,Poor
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,15,299,368,-1.0159968186298793,0.21384502562727872,-0.17295614860661312,0.32339704037967637,4,True,-5.407515797740523,-5.071762975881732,-0.38261909194417054,-0.22450572570115956,0.9988033037140965,0.9506043015121035,0.9806684849121314,0.38625455728484703,Poor
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,c1ccccc1,5,294,333,-10.402288806556724,0.49881994319234796,-4.1558082626443404,0.5110888602297388,8,False,,,,,0.9982334503466774,0.9845753109121002,0.999960779630844,0.39690721810858887,Poor
O=P1(O)OCC2(CO1)COP(=O)(O)OC2,CC(=O)O,10,293,338,-5.030357602957772,0.5557159088262101,-0.3335586744669994,0.5522845716083487,4,True,-45.88868510784711,-53.424043566738305,-1.28317558642861,-1.3275614687258943,0.9993333458816309,0.9745413864026713,0.9990931632464307,0.3947269099298204,Poor
O=P1(O)OCC2(CO1)COP(=O)(O)OC2,CCOCC,5,291,305,-10.322568908374556,0.5042547805503517,-0.7315944189498469,0.5848777608061039,4,False,,,,,0.9989119285068713,0.9686651983918755,0.9999763314162113,0.39372830596161734,Poor
O=P1(O)OCC2(CO1)COP(=O)(O)OC2,ClCCl,6,291,309,-11.543024260839806,0.3684298023336834,-0.5037489517288689,0.3698069376667738,4,False,,,,,0.9983236802808453,0.9885236057473934,0.9999884285210232,0.3977024068536833,Poor
O=P1(O)OCC2(CO1)COP(=O)(O)OC2,c1ccccc1,10,293,338,0.8211934591574634,0.09834278613482808,0.8966873020688273,0.15752657753086907,4,True,-0.17782513597890848,-0.5796834119118677,0.9077164661579438,0.9018901443680268,0.9995239353888439,0.9904694465219501,0.9990482873547706,0.9132677751432314,Good
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,CCOCCO,16,293,368,-2.0969482189880524,0.5165841785839252,-0.35047829981823675,0.6713384440434181,4,True,-9.9048409428467,-10.07470635710577,-0.7155311766631456,-0.6931475442017749,0.9998566110451056,0.9328212825195819,0.9883246096213476,0.38422917842818594,Poor
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,c1ccccc1,12,293,348,-296.24767595858793,0.35501071839637466,-83.38570204734582,0.39238447721820974,4,True,-1225.6495845817851,-1855.960649754131,-143.03451778272506,-109.31515452691033,0.9879225401362148,0.97241227794179,0.9999933118294346,0.3944811179542449,Poor
O=P1(Oc2ccccc2)OCC2(CO1)COP(=O)(Oc1ccccc1)OC2,c1ccncc1,8,293,328,-20.341526298956225,0.34135157209115546,-4.754342262625393,0.3927427589616219,4,True,-88.12065922599875,-92.85061209435395,-9.789377313950675,-9.138735450644578,0.9985381664305596,0.9938893878687749,0.9995550127479828,0.3986888801233516,Poor
O=P1(c2cc(O)ccc2O)Oc2ccccc2-c2ccccc21,CCOCCO,16,293,368,0.3480849272998129,0.37071724962613656,0.4393966339688463,0.6787035726653634,4,True,0.1712050561701216,0.2089416019416861,0.41617224972056244,0.4106854930760613,0.9996308360863279,0.9480965879451346,0.9850615558450959,0.6228760971386439,Poor
O=P12OCC(CO)(CO1)CO2,CCCOCC(C)O,11,293,343,0.7251901169270351,0.17601472700954926,0.6711244339816451,0.39818374015985325,4,True,0.7322802759974787,0.7286843665690309,0.6971208649481861,0.6927897963060448,0.9998576131331566,0.9696693686668699,0.9972312687573194,0.8122744927574419,Moderate
O=P12OCC(CO)(CO1)CO2,COC(C)COC(C)COC(C)CO,11,293,343,-1.2060937331355173,0.2756711890429286,0.12588028977192312,0.35896753364561435,4,True,-6.324063924532818,-7.23401854222625,-0.26064019206098443,-0.228478329109834,0.9996795143344411,0.9813190757998109,0.9974665048999203,0.4335212030715232,Poor
O=P12OCC(CO)(CO1)CO2,COCC(C)O,11,293,343,-7.945435726085083,0.5491097241301167,-1.6732591795503642,0.6218423568823693,4,True,-39.869131022992725,-36.133631547893785,-3.152204377995523,-3.323760025326422,0.99964385289695,0.9809789463307409,0.9979423005481868,0.3957842493757856,Poor
O=P12OCC(CO)(CO1)CO2,COCC(C)OC(C)=O,11,293,343,-3.78588126865513,0.8007627364980865,-0.26369447659552314,0.8507782023905499,4,True,-19.42482633289224,-19.68025304745336,-0.8930560815261572,-0.9342493476464155,0.9996408477987226,0.980162002438713,0.9972323464204467,0.395478869771832,Poor
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],CCCCOC(C)=O,9,278,318,-335.9755712202598,0.4676163091379953,-89.27228226961287,0.528134927135073,4,True,-2499.228916726306,-2172.2098016622463,-167.05766784493085,-158.31285193931137,0.999152913915973,0.9978150841362068,-0.980445757692297,0.19956301682724137,Poor
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],CCOC(OCC)OCC,9,278,318,-38.74669670226232,0.44010534582918864,-12.979121849322905,0.5657830273590055,4,True,-185.97517042855748,-225.8748036739599,-20.96067037965748,-21.80260166039328,0.9992518089287151,0.9973186976649542,-0.9938865141469468,0.19946373953299085,Poor
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],CN1CCCC1=O,11,283,333,-5535.955297473212,0.7560990570032621,-1586.3749449242498,0.833096443068628,4,True,-18513.94891024078,-21454.648624814083,-2435.7015926999406,-2567.4917533823545,0.998731134128989,0.9902825867088751,-0.9975596443764699,0.19805651734177504,Poor
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],Cc1cccc(C)c1,9,278,318,-0.8665106825930375,0.2907035457744968,0.14968824237773637,0.4219326920349658,4,True,-7.2108168778995605,-9.252673639453548,-0.02789834170751848,-0.10894116666779086,0.9992452249903716,0.9896956141214377,0.9988226457694713,0.44261012469150274,Poor
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],O=C1CCCCC1,11,283,333,-41209.65454515002,0.7560267753490453,-11995.77447865116,0.8193001446830303,4,True,-101703.40304623533,-144246.13007294954,-19603.895073324384,-18201.074921126565,0.9956775604785776,0.9915691038223539,-0.991446228088882,0.1983138207644708,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CN1CCCC1=O,5,293,363,-164.16216706456757,1.0250949928102946,-144.19005149009146,1.0460616567024674,14,False,,,,,0.9999819141865127,0.9718171155069573,0.9829532626886267,0.39095407563911677,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,O=C1CCCCC1,5,293,363,-5.710934877154299,0.5046112055941495,-4.32257436169267,0.4997740438938237,14,False,,,,,0.9938467939942974,0.9765848525520628,0.9985906668085572,0.39503510387212404,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CC(=O)N(C)C,13,298,358,-42.45256140803581,0.6227705886854787,-12.801812228687455,0.7080602838159408,4,True,-164.04235745363485,-223.76152590629408,-21.421098292155506,-17.719031272780267,0.9949550486302862,0.9558683748455119,0.9908897868511697,0.38935163233933634,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CC1COC(=O)O1,13,298,358,-31.65244656498043,0.7670149582789817,-9.191957133256015,0.8660842476581242,4,True,-190.98286489590689,-179.34649159449734,-13.470233995908929,-14.370792464092197,0.9972660012457338,0.9160628040029575,0.9919933837220707,0.38161123754500564,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CCOP(=O)(OCC)OCC,13,298,358,-815.2983789662745,1.0310334699782246,-265.17548019671256,1.1744501755248464,4,True,-3757.803785456013,-4272.767748200342,-420.53956693882566,-351.8277571472365,0.9942068122543244,0.9364891379233874,0.9873464210953001,0.38476711180373757,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CN1CCCC1=O,13,298,358,-85.69857178848437,0.8012349162167625,-28.151846914012047,0.9262248391700226,4,True,-580.0852066301247,-473.566004374357,-40.28177709098385,-38.95383654385304,0.9979367421893888,0.9524601152545931,0.9835805264309861,0.3872081283371158,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CS(C)=O,13,298,358,-69.15224051420955,0.8110879235163954,-21.178361549325345,0.9185057561355812,4,True,-417.78185387125455,-366.7846215547408,-32.82863639406165,-29.806323276452055,0.9955215834411862,0.9374402936083273,0.9924932843401963,0.38598671558970477,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,O=C1CCCC1,13,298,358,0.6087593055548726,0.18722523256062815,0.6115894698854438,0.37658341386206035,4,True,0.5151159531090514,0.5386143635978597,0.6230720292652382,0.6516315387908267,0.9947927677527257,0.959255907296241,0.9938373333212186,0.7567232807555868,Moderate
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,O=C1CCCCC1,13,298,358,-0.40214719268722554,0.1626286461211318,0.18641144901735474,0.24945313269649205,4,True,-3.189658434922303,-3.3509131203156626,-0.0264381842329795,0.035360895204488596,0.9951881774039177,0.9581653263098766,0.9923180059167618,0.44602010115053414,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,O=C1CCCO1,13,298,358,-101.05105035929867,0.8561104651675883,-31.185977629303522,0.9663072391446066,4,True,-632.9262923510655,-588.5715149448645,-43.02927584626675,-47.433609435408,0.9967467435117845,0.9251769804337004,0.9864921855946738,0.3823338332056749,Poor
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,c1ccncc1,13,298,358,-5.042678529069994,0.5000461509335056,0.13176560750218458,0.3785449931832077,4,True,-45.409060539524134,-43.65117273480117,-0.7117620787426504,-0.5549747671513301,0.9974906446241035,0.9419420442634776,0.9878345001985855,0.42548499114306804,Poor
O=[N+]([O-])N1CN2CN(C1)CN([N+](=O)[O-])C2,CC(Cl)Cl,5,288,308,-472.0118655192782,2.107145610930861,-85.68819340786614,2.2546306115880967,4,False,,,,,0.9873813528460956,0.9869238751027993,0.9991057050169119,0.3972059160239423,Poor
O=[N+]([O-])N1CN2CN(C1)CN([N+](=O)[O-])C2,CS(C)=O,5,288,308,-2.330961642460213,0.10392945884396904,-1.6813470810654954,0.2249058988780528,4,False,,,,,0.9497160111983004,0.9833497791346796,0.9998101364976895,0.39663198312647385,Poor
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,CCCCOC(C)=O,9,293,333,-8.513962944468165,0.46902557147819784,-0.7862678996574946,0.4347572755054143,4,True,-73.72885544086101,-77.90681074854012,-2.5581814674971994,-3.1353111963949836,0.9843735278385337,0.9855737827539869,0.9999944432904521,0.3971136452088878,Poor
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,ClCCCl,16,300,347,-0.2017373987473774,0.26623724576875635,0.15468579812945826,0.4537407892528644,5,True,-2.1850757159142087,-2.030942853065065,0.1638483611962318,0.24813122351980865,0.9970622283533779,0.9459677381600171,0.9943260345212064,0.4344644939750822,Poor
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,ClCCl,12,294,314,-0.33518590126758063,0.7915109725221098,-1.461467959057683,0.9105687775260114,4,True,-219.1703975149328,-317.38725777993375,-0.7078915372797632,-17.659411461483064,0.09974086878304222,0.9794230914112135,-0.9999752847295312,0.1958846182822427,Poor
O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-],COc1ccccc1,9,298,338,-4.847198928029786,0.7496826245290831,-0.8319532727281684,0.8987821290063356,4,True,-33.31993841722742,-33.57518341219411,-1.8878828554977831,-1.9022259063719948,0.9999758026829014,0.9738125393774137,0.9975760461734934,0.39427771711018145,Poor
O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-],Clc1ccccc1,9,298,338,-12.691094866000663,0.8182992302084808,-1.4491195577004765,0.739086428999126,4,True,-93.71023471301832,-94.30420907076983,-4.130185856554648,-4.246127332117815,0.9998032201513376,0.994405377062317,0.997408738051199,0.3983628230227032,Poor
O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-],c1ccccc1,9,298,338,0.9191450743715983,0.06487410432601927,0.8561781031201653,0.18468046745075123,4,True,0.8468802283622583,0.871483394307696,0.8955751101336547,0.9136713062626192,0.9990504721162909,0.9832901602788485,0.9977353497783407,0.9288020552589669,Good
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,COc1ccccc1,9,313,353,-24.063988937547688,0.708208512807806,-4.034282852057761,0.6789412483787451,4,True,-175.26491013433807,-157.6485772290935,-9.643273868000776,-8.088209619654275,0.9967820910066894,0.9487577499977529,0.9888710270817213,0.38752575541589485,Poor
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,ClCC1CO1,9,313,353,-0.1034005262164952,0.11013732649719045,0.44863454138665604,0.1676842731254212,4,True,-2.7061220782293813,-2.5703626009276492,0.20353495631178276,0.19524076650035604,0.9982866383122446,0.9012839365634563,0.973926726486099,0.5096324950259079,Poor
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,Clc1ccccc1,9,313,353,-25.657042694625275,1.1488038359043933,-4.66184218492777,1.132475871428474,4,True,-175.13054907151496,-160.43804448925044,-11.082367478805029,-8.67954725905014,0.996533506747988,0.9352063712556163,0.9939326726687661,0.3858278087848765,Poor
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,c1ccccc1,9,313,353,-0.4214226699074508,0.17867870710046535,0.6636708085852443,0.18507610594628726,4,True,-8.768331915200259,-8.732747861532884,0.3921880122268324,0.4114357266251558,0.9972609673830484,0.9581635821280724,0.9901175896663176,0.5887574769344514,Poor
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,COc1ccccc1,9,313,353,0.3973038192814057,0.1404873865074789,0.5266152307586359,0.2676935789298672,4,True,-0.04730128256489308,-0.16102405012966026,0.4884129753421562,0.5109512186861582,0.9991247968132937,0.9177269977541721,0.9928969541626838,0.6593005053953835,Poor
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,ClCC1CO1,9,313,353,-92.07464901474921,0.8207989844137137,-23.25191337578965,0.8856980046350039,4,True,-726.0046947597427,-649.3043693349974,-38.23049952879253,-45.145930082040465,0.9976098189198846,0.8656435664085487,0.9515474600892508,0.36343820529955995,Poor
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,Clc1ccccc1,9,313,353,-1.8894362771629734,0.2915507423425634,0.46024954554231434,0.2689189597954117,4,True,-16.866231822217642,-20.73209746167066,-0.03133097030963361,-0.017289834707857166,0.99915914571393,0.9109530000108674,0.9931358513630758,0.518892633937483,Poor
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,c1ccccc1,9,313,353,0.6245607398981379,0.0934773594573175,0.772518465678186,0.15565664705722193,4,True,-0.3480651142136557,-0.22003333057909136,0.7528756515597989,0.7307600886365162,0.9980388718547125,0.9283763383777143,0.9945891461429253,0.8037168585770251,Moderate
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c(Cl)c1O,CC(=O)O,12,299,343,-0.6063017210103219,0.24934697681902668,0.40337003527415705,0.34962093692810553,4,True,-10.927053146265925,-10.57048800012124,0.24952089686392753,0.21693557086324644,0.9990370227733228,0.9512489520723807,0.9983311344018921,0.5109270278771016,Poor
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,CCCCCC,11,278,303,-3.3173358769795867,0.4311993245483218,-0.06645689418577438,0.5247816969080169,4,True,-51.75401327539075,-22.68566458576791,-0.05761879639292489,-1.4671007148808335,0.9275284255461929,0.9845580932528087,0.9999867521304067,0.3969089690766431,Poor
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,CCCCCCC,11,278,303,-8.735854603860044,0.55192244732196,-0.928580948658366,0.6086793986179436,4,True,-98.79501748542145,-52.05139050365327,-1.5387381530474213,-4.358577472839167,0.9484786130158969,0.9841534759529659,0.9998921434354949,0.3968091238776922,Poor
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,ClC(Cl)(Cl)Cl,11,278,303,0.6110827356142446,0.149522453092618,0.6044184180792754,0.3814332978152399,4,True,-0.7616471475295976,-0.06631483238849056,0.7131978247124031,0.6944807214835178,0.9737101158059277,0.9855488512927838,0.9999139039366913,0.7617428971539512,Moderate
O=[N+]([O-])c1ccc(O)c2ncccc12,CC(=O)O,15,278,313,-3.57320483819597,0.2602936040203493,0.18676741015784015,0.25209036375187643,4,True,-10.431923752804614,-18.250484726221597,-0.9611595998058748,-1.1197682575856862,0.9907354550972216,0.9923679868521001,0.9990000755640077,0.45430383553057363,Poor
O=[N+]([O-])c1cccc(Cl)c1Cl,CCCCCC,11,278,303,-9.236252240553295,0.6933088169995116,-1.2965263005864118,0.8205550356970598,4,True,-49.6779105293815,-49.76895735717728,-3.4977797529448855,-4.376412075464841,0.9508877553102484,0.9852238742930152,0.9997432737025209,0.3969934295991072,Poor
O=[N+]([O-])c1cccc(Cl)c1Cl,CCCCCCC,11,278,303,-8.351046895716118,0.7093236812968318,-1.120844702955401,0.8527562675735889,4,True,-41.370267471920386,-38.3074381549508,-3.38022663968486,-3.321511760173647,0.9697078942226253,0.9846297263963633,0.9998685495237022,0.3968996551840131,Poor
O=[N+]([O-])c1cccc(Cl)c1Cl,ClC(Cl)(Cl)Cl,11,278,303,0.3889765699211525,0.18031992039080086,0.5413379805752393,0.3924185951771469,4,True,-1.0113377523702765,-0.4294638687525254,0.6341968846034354,0.6179255652842226,0.9724516988404052,0.9866701140408407,0.999746333822116,0.6763776547215088,Poor
O=[N+]([O-])c1ncccc1O,CCCCCC,9,278,318,-3.161424943013687,0.7187725520687145,-0.30773272717877975,0.8615101003809327,4,True,-29.109133321691182,-26.3953140586921,-0.8085636673955425,-0.9428499985966534,0.9988363560366954,0.9985656004004545,0.9998827716140657,0.39968967440290404,Poor
O=[N+]([O-])c1nonc1-c1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],ClCCl,5,298,318,-0.21236652730470706,0.9890899447447228,-0.4164588505690232,1.470488248945884,4,False,,,,,0.30498979219295197,0.9958876580272893,-0.9997163958721446,0.19917753160545787,Poor
O=[PH](O)c1ccccc1,CCOCCO,15,288,363,0.061551534661411056,0.16401177003218767,0.30493624531459407,0.24739503461750265,5,True,-1.4590170866820977,-0.7467009062048557,0.19856488556257823,0.27122432750810865,0.9984607358531511,0.9570393905965744,0.9906002540091553,0.4994742629139475,Poor
O=[PH](O)c1ccccc1,ClCCl,6,288,308,-0.4754351303952211,0.19300102101892752,0.5449393972388226,0.29209300385292075,4,False,,,,,0.9987070958933365,0.9892972364375944,0.9998593865175203,0.5613131437626697,Poor
